zone,year,fhv,fhvhv,green,yellow,medallion_trips,total_trips,aggregator_share,log_medallion_trips,log_aggregator_trips,borough
132,2022,29803.0,3643813.0,342.0,1845326.0,1845668.0,5519284.0,0.660196684932321,14.428351829549593,15.108541218811403,Queens
132,2023,46073.0,4388696.0,151.0,1916083.0,1916234.0,6351003.0,0.6910240791887517,14.465872359492076,15.294542702202241,Queens
132,2024,39585.0,4322804.0,201.0,1872168.0,1872369.0,6234758.0,0.6933395009076535,14.442715031979604,15.279414823736897,Queens
132,2025,39913.0,4061179.0,150.0,1880283.0,1880433.0,5981525.0,0.678953778509661,14.447012627435685,15.216983883510384,Queens
133,2019,42405.0,417053.0,6622.0,4689.0,11311.0,470769.0,0.8858973296882335,9.33353098253138,12.940968591025975,Brooklyn
133,2020,7136.0,299034.0,1866.0,2072.0,3938.0,310108.0,0.9642898603067318,8.278428259199071,12.608312558282643,Brooklyn
133,2021,5425.0,353733.0,1298.0,1716.0,3014.0,362172.0,0.9766989165368941,8.01102337918644,12.776297670247729,Brooklyn
133,2022,8696.0,406050.0,163.0,867.0,1030.0,415776.0,0.9766075963980605,6.937314081223682,12.914231583710556,Brooklyn
133,2023,6618.0,442950.0,92.0,1052.0,1144.0,450712.0,0.9827783595732974,7.042286171939743,13.001212175840179,Brooklyn
133,2024,7372.0,452088.0,33.0,2858.0,2891.0,462351.0,0.9778025785604444,7.969357742016346,13.021632130130165,Brooklyn
133,2025,10048.0,461078.0,73.0,9450.0,9523.0,480649.0,0.9592821372768902,9.161465204194046,13.041322505063484,Brooklyn
134,2019,40470.0,443349.0,51388.0,7452.0,58840.0,542659.0,0.8169937290268843,10.982577174715374,13.002112549251306,Queens
134,2020,7545.0,289781.0,11600.0,2976.0,14576.0,311902.0,0.9290770819039313,9.58713161949974,12.57688074426254,Queens
134,2021,6963.0,354963.0,7301.0,2648.0,9949.0,371875.0,0.9545223529411765,9.20522732258936,12.7797688376736,Queens
134,2022,8911.0,434058.0,8839.0,3341.0,12180.0,455149.0,0.9536613284880336,9.407550541263888,12.980933444706434,Queens
134,2023,6639.0,497001.0,8485.0,3430.0,11915.0,515555.0,0.9640115991504301,9.385553389532843,13.116347317149176,Queens
134,2024,8785.0,523761.0,6801.0,5328.0,12129.0,544675.0,0.9616027906549778,9.40335455830888,13.168790752384572,Queens
134,2025,11176.0,570880.0,5625.0,11302.0,16927.0,598983.0,0.9530821408954845,9.736665259189097,13.254934308933727,Queens
135,2019,38687.0,403223.0,6384.0,4974.0,11358.0,453268.0,0.8895907057193537,9.337677620437377,12.907245037763163,Queens
135,2020,5613.0,242190.0,1996.0,2357.0,4353.0,252156.0,0.9604768476657307,8.378620541552298,12.397477821057171,Queens
135,2021,5711.0,293003.0,1414.0,2475.0,3889.0,302603.0,0.9682752649511076,8.265907334155747,12.587938126854636,Queens
135,2022,7453.0,356604.0,376.0,1017.0,1393.0,365450.0,0.9757942262963469,7.239214973779806,12.784381201398181,Queens
135,2023,5612.0,401265.0,272.0,1421.0,1693.0,408570.0,0.9821205668551288,7.4342573821331355,12.9023773359052,Queens
135,2024,7448.0,416434.0,164.0,2098.0,2262.0,426144.0,0.9772142749868589,7.724004656676065,12.939483264647032,Queens
135,2025,9966.0,439268.0,229.0,5707.0,5936.0,455170.0,0.9650636026100139,8.688790784847216,12.992864984151106,Queens
136,2019,60665.0,630021.0,12604.0,4070.0,16674.0,707360.0,0.8906652906582221,9.721605898970559,13.353508431145505,Bronx
136,2020,7938.0,515442.0,4798.0,3502.0,8300.0,531680.0,0.9694590731266928,9.02401079378469,13.152780063985036,Bronx
136,2021,6505.0,492842.0,3664.0,3047.0,6711.0,506058.0,0.9738844164107672,8.811503250158239,13.107943914842537,Bronx
136,2022,6488.0,526666.0,355.0,882.0,1237.0,534391.0,0.9855442924749855,7.1204443723924875,13.174321850511454,Bronx
136,2023,3288.0,583773.0,245.0,1170.0,1415.0,588476.0,0.9920081702567309,7.254884810077338,13.277267487617333,Bronx
136,2024,5559.0,611993.0,153.0,2016.0,2169.0,619721.0,0.9875298723135089,7.682021510826875,13.324476123520553,Bronx
136,2025,11652.0,647610.0,202.0,6210.0,6412.0,665674.0,0.9728635938913042,8.765926513729443,13.381043942297033,Bronx
137,2019,191088.0,1600195.0,1201.0,991642.0,992843.0,2784126.0,0.5747566740873078,13.808327823779889,14.285636054783856,Manhattan
137,2020,16261.0,885346.0,1458.0,379867.0,381325.0,1282932.0,0.6900958117811389,12.851407308868135,13.69373380803692,Manhattan
137,2021,16112.0,1062760.0,1393.0,465351.0,466744.0,1545616.0,0.6875964016935643,13.053536206473996,13.87637985572746,Manhattan
137,2022,31627.0,1230748.0,15.0,479118.0,479133.0,1741508.0,0.7067139513570997,13.079733499647556,14.023132672593736,Manhattan
137,2023,28560.0,1349126.0,4.0,402632.0,402636.0,1780322.0,0.7577988700920395,12.90578820696815,14.114967533348535,Manhattan
137,2024,20619.0,1325786.0,18.0,421436.0,421454.0,1767859.0,0.7499387677410925,12.951465916423416,14.097516049071583,Manhattan
137,2025,30953.0,1237275.0,190.0,474017.0,474207.0,1742435.0,0.7100838768734559,13.069399214208412,14.028421938712235,Manhattan
138,2019,335735.0,3972125.0,589.0,2143893.0,2144482.0,6452342.0,0.6156098049359442,14.578408589338913,15.194811773944066,Queens
138,2020,17629.0,1252149.0,115.0,402037.0,402152.0,1671930.0,0.7489242970698534,12.904585405588529,14.040371833145766,Queens
138,2021,12065.0,2002341.0,188.0,673773.0,673961.0,2688367.0,0.7448168349038654,13.420927524718804,14.50982755402318,Queens
138,2022,22416.0,3821648.0,289.0,1072288.0,1072577.0,4916641.0,0.7772883966919691,13.885574722078976,15.156192301163227,Queens
138,2023,44589.0,4372744.0,180.0,1282331.0,1282511.0,5699844.0,0.7671690663814659,14.06433043298833,15.290901287634128,Queens
138,2024,46415.0,4736122.0,153.0,1261607.0,1261760.0,6044297.0,0.7835687094793654,14.0480181296714,15.370729215349327,Queens
138,2025,46766.0,4921420.0,128.0,1225161.0,1225289.0,6193475.0,0.7946136861777919,14.01868729250395,15.40910766471254,Queens
139,2019,26720.0,309275.0,5022.0,3195.0,8217.0,344212.0,0.8985015048865235,9.013960457931187,12.641986127731032,Queens
139,2020,2836.0,266189.0,1905.0,2098.0,4003.0,273028.0,0.9749512870474824,8.294799358992574,12.491961861775309,Queens
139,2021,3027.0,332225.0,1296.0,2379.0,3675.0,338927.0,0.9802258303410469,8.209308411646937,12.713567729199708,Queens
139,2022,5862.0,371906.0,39.0,809.0,848.0,378616.0,0.9822775582648382,6.742880635791903,12.826396413152205,Queens
139,2023,3283.0,421663.0,22.0,1198.0,1220.0,426166.0,0.9894336948513021,7.106606137727303,12.951961695785666,Queens
139,2024,7504.0,451987.0,40.0,2140.0,2180.0,461671.0,0.9790240236012225,7.687080155783135,13.021408697338813,Queens
139,2025,10656.0,497554.0,127.0,5330.0,5457.0,513667.0,0.9686314285324928,8.604654467186231,13.117459372404019,Queens
140,2019,178438.0,1613904.0,1488.0,1495479.0,1496967.0,3289309.0,0.49065137997068686,14.218951619070614,14.294166646489149,Manhattan
140,2020,13236.0,962724.0,1807.0,570406.0,572213.0,1548173.0,0.6218452330585794,13.257266578668974,13.777522045340012,Manhattan
140,2021,13292.0,1035575.0,2137.0,691432.0,693569.0,1742436.0,0.5943259895915832,13.44960600910132,13.850467385973307,Manhattan
140,2022,25056.0,1265617.0,11.0,790554.0,790565.0,2081238.0,0.6081077704712291,13.580503158690219,14.05107030826941,Manhattan
140,2023,23311.0,1403755.0,2.0,735966.0,735968.0,2163034.0,0.6489750045537888,13.508941918504936,14.154661346916248,Manhattan
140,2024,20648.0,1408190.0,21.0,781560.0,781581.0,2210419.0,0.637069261529149,13.569074070305719,14.157815749777932,Manhattan
140,2025,29270.0,1354928.0,309.0,836603.0,836912.0,2221110.0,0.6100229164696931,13.637474206548829,14.119258874352777,Manhattan
141,2019,185041.0,1793418.0,620.0,1949869.0,1950489.0,3928948.0,0.45646264598055253,14.48359066833335,14.399633854251322,Manhattan
141,2020,7156.0,918059.0,548.0,681677.0,682225.0,1607440.0,0.5711311153137909,13.433114794440055,13.730016937689895,Manhattan
141,2021,7614.0,1150199.0,587.0,899600.0,900187.0,2058000.0,0.5588916423712342,13.710357798501413,13.955445528847397,Manhattan
141,2022,13762.0,1456937.0,18.0,1019967.0,1019985.0,2490684.0,0.5849545747272636,13.835298479269968,14.191846844709199,Manhattan
141,2023,16573.0,1572135.0,2.0,887465.0,887467.0,2476175.0,0.6349046412309308,13.696126616541807,14.267945126146591,Manhattan
141,2024,13202.0,1561751.0,30.0,903914.0,903944.0,2478897.0,0.6300185122657376,13.71452269055287,14.261318185662958,Manhattan
141,2025,15107.0,1520982.0,124.0,948714.0,948838.0,2484927.0,0.612083171859777,13.762993357013814,14.234866736851878,Manhattan
142,2019,174152.0,1773691.0,334.0,2521612.0,2521946.0,4469789.0,0.3968176126434603,14.740541383699659,14.388573244041998,Manhattan
142,2020,4760.0,840151.0,307.0,740760.0,741067.0,1585978.0,0.5297368563750569,13.515846318544307,13.641336916569022,Manhattan
142,2021,6130.0,1115413.0,366.0,979569.0,979935.0,2101478.0,0.530775482779263,13.795241521916441,13.924735297881327,Manhattan
142,2022,15136.0,1521280.0,24.0,1281544.0,1281568.0,2817984.0,0.5398469260293884,14.063594886195492,14.235062643713912,Manhattan
142,2023,17441.0,1687411.0,1.0,1230965.0,1230966.0,2935818.0,0.5747668963130548,14.023309784963873,14.33870595959724,Manhattan
142,2024,12629.0,1661404.0,44.0,1281705.0,1281749.0,2955782.0,0.5620861078388054,14.0637361094623,14.32317358599225,Manhattan
142,2025,14702.0,1566177.0,112.0,1286358.0,1286470.0,2867349.0,0.5462108030797785,14.067412591349258,14.26414817596576,Manhattan
143,2019,136944.0,1316316.0,283.0,978523.0,978806.0,2432066.0,0.54123366717844,13.794088740486913,14.090347483623374,Manhattan
143,2020,2921.0,710258.0,245.0,314922.0,315167.0,1028346.0,0.6906799851411879,12.66085793605344,13.473383563292563,Manhattan
143,2021,3997.0,895238.0,316.0,405537.0,405853.0,1305088.0,0.6859598739701844,12.91374630405556,13.70484488369377,Manhattan
143,2022,11150.0,1139124.0,10.0,474118.0,474128.0,1624402.0,0.7012574473560116,13.069232606416476,13.94577010393126,Manhattan
143,2023,16097.0,1228202.0,3.0,400396.0,400399.0,1644698.0,0.7467644515892887,12.900216828917586,14.021061869275394,Manhattan
143,2024,10777.0,1209181.0,11.0,444108.0,444119.0,1664077.0,0.7266376495799173,13.003847823521967,14.00545382889598,Manhattan
143,2025,12871.0,1158000.0,98.0,482680.0,482778.0,1653649.0,0.7002695251531613,13.087312199644499,13.962204937115077,Manhattan
144,2019,193927.0,1931176.0,110.0,815293.0,815403.0,2940506.0,0.656749552628017,13.611437748536387,14.473639701741968,Manhattan
144,2020,5138.0,835517.0,159.0,189222.0,189381.0,1030036.0,0.8111532024123429,12.151516137912186,13.635805973908132,Manhattan
144,2021,6427.0,1227528.0,149.0,229182.0,229331.0,1463286.0,0.8388845379508859,12.342921653777006,14.020512948981287,Manhattan
144,2022,12734.0,1689624.0,8.0,322315.0,322323.0,2024681.0,0.8345136838840291,12.68330942734239,14.34001657693865,Manhattan
144,2023,17291.0,1807258.0,3.0,333997.0,334000.0,2158549.0,0.8372559529572875,12.718896271958837,14.407321337467769,Manhattan
144,2024,12713.0,1745181.0,136.0,409420.0,409556.0,2167450.0,0.8051770513737341,12.922828925062293,14.372368833167974,Manhattan
144,2025,13096.0,1644059.0,19.0,490110.0,490129.0,2147284.0,0.7656458111735569,13.102423900744702,14.31267874203216,Manhattan
145,2019,140215.0,1552062.0,49908.0,72451.0,122359.0,1814636.0,0.8553021101752638,11.714714625626018,14.255094927380991,Queens
145,2020,4967.0,897665.0,7309.0,16930.0,24239.0,926871.0,0.9684896819514258,10.095718185206863,13.707552226458473,Queens
145,2021,3849.0,1213951.0,2132.0,14065.0,16197.0,1233997.0,0.9837552279300517,9.692581318886397,14.009390887348776,Queens
145,2022,9777.0,1672316.0,2036.0,19379.0,21415.0,1703508.0,0.9816895488603516,9.971846890049472,14.329720049984749,Queens
145,2023,16634.0,1843874.0,1624.0,16797.0,18421.0,1878929.0,0.9813430949226927,9.821246597152218,14.42737935104609,Queens
145,2024,16180.0,1971367.0,905.0,27007.0,27912.0,2015459.0,0.9781230975177366,10.23681198286661,14.494237768700337,Queens
145,2025,15478.0,2108646.0,998.0,73922.0,74920.0,2199044.0,0.958892136764885,11.224176156558025,14.56155659330959,Queens
146,2019,61910.0,599867.0,27695.0,72188.0,99883.0,761660.0,0.7875784470761232,11.511754779985889,13.30446324295993,Queens
146,2020,8979.0,349485.0,4739.0,20925.0,25664.0,384128.0,0.9098139161946018,10.152844510666242,12.764215921280043,Queens
146,2021,5949.0,454947.0,2309.0,19144.0,21453.0,482349.0,0.9431905114346666,9.973619774716505,13.027936207631873,Queens
146,2022,7778.0,561042.0,2355.0,21275.0,23630.0,592450.0,0.9469862435648578,10.070272370180954,13.237551048012651,Queens
146,2023,9004.0,587144.0,1569.0,16916.0,18485.0,614633.0,0.9552757499190574,9.824714871370732,13.28302538388723,Queens
146,2024,7566.0,596052.0,894.0,19022.0,19916.0,623534.0,0.9559254186620136,9.899278707762074,13.298083190563721,Queens
146,2025,7557.0,624812.0,972.0,37314.0,38286.0,670655.0,0.9316444371547219,10.552839573096401,13.345206083469144,Queens
147,2019,52195.0,471925.0,6953.0,2444.0,9397.0,533517.0,0.8845547564557455,9.148145768383065,13.064575353636934,Bronx
147,2020,6920.0,436014.0,2357.0,1943.0,4300.0,447234.0,0.9749124619326796,8.366370301681654,12.985429631907397,Bronx
147,2021,5172.0,428635.0,1764.0,1864.0,3628.0,437435.0,0.979882725433493,8.196436811235028,12.968361019910104,Bronx
147,2022,5497.0,420636.0,218.0,419.0,637.0,426770.0,0.9856269184806805,6.456769655572163,12.949523130599362,Bronx
147,2023,2886.0,462158.0,136.0,656.0,792.0,465836.0,0.9921045174696674,6.674561391814426,13.043662102940157,Bronx
147,2024,4386.0,490796.0,85.0,1946.0,2031.0,497213.0,0.9870940623032785,7.616283561580385,13.103783841826433,Bronx
147,2025,8320.0,514286.0,116.0,5986.0,6102.0,528708.0,0.9727221831332229,8.716371865276615,13.150534809926427,Bronx
148,2019,248464.0,2701876.0,163.0,1025766.0,1025929.0,3976269.0,0.6795003054370818,13.84110910153864,14.809456904517312,Manhattan
148,2020,3284.0,1138408.0,148.0,232448.0,232596.0,1374288.0,0.8283620318303004,12.357058322014275,13.945141353139974,Manhattan
148,2021,7444.0,1641282.0,159.0,256631.0,256790.0,1905516.0,0.8613320486419427,12.456013909229762,14.310988201743422,Manhattan
148,2022,15496.0,2382983.0,10.0,388928.0,388938.0,2787417.0,0.8549072492562111,12.871175226864338,14.683863622190557,Manhattan
148,2023,23847.0,2546998.0,0.0,387243.0,387243.0,2958088.0,0.8610284751501646,12.86680768193756,14.750425968723752,Manhattan
148,2024,14947.0,2490837.0,76.0,433114.0,433190.0,2938974.0,0.8475192363049145,12.978931709816678,14.728129356535272,Manhattan
148,2025,13809.0,2411499.0,32.0,536712.0,536744.0,2962052.0,0.8141312171427105,13.1932765372901,14.695759103811417,Manhattan
149,2019,51705.0,514173.0,7629.0,3229.0,10858.0,576736.0,0.8915222909615491,9.292657414465397,13.150315063683834,Brooklyn
149,2020,21621.0,327875.0,1834.0,1632.0,3466.0,352962.0,0.928924360129419,8.150756470275551,12.700387717169175,Brooklyn
149,2021,9958.0,402325.0,1234.0,2293.0,3527.0,415810.0,0.9675693225271158,8.168202930236053,12.905015498686696,Brooklyn
149,2022,11872.0,459360.0,94.0,371.0,465.0,471697.0,0.9738454982753759,6.142037405587356,13.03758949535489,Brooklyn
149,2023,11513.0,509962.0,74.0,726.0,800.0,522275.0,0.9764242975443971,6.684611727667927,13.142091492120594,Brooklyn
149,2024,15886.0,552229.0,36.0,2346.0,2382.0,570497.0,0.9679787974345176,7.775695749915245,13.221718094303123,Brooklyn
149,2025,32087.0,597500.0,94.0,5450.0,5544.0,635131.0,0.9407508057392884,8.620471540869739,13.300509562787802,Brooklyn
150,2019,28531.0,287068.0,5176.0,1446.0,6622.0,322221.0,0.8909040689464685,8.798152718107191,12.567474400475287,Brooklyn
150,2020,8293.0,164493.0,1331.0,738.0,2069.0,174855.0,0.9407394698464442,7.634820677745543,12.010623295090662,Brooklyn
150,2021,3553.0,185299.0,863.0,865.0,1728.0,190580.0,0.9722898520306433,7.454719949364001,12.129726015604815,Brooklyn
150,2022,5928.0,215268.0,355.0,282.0,637.0,221833.0,0.9704056655231639,6.456769655572163,12.27963904248709,Brooklyn
150,2023,4896.0,233873.0,186.0,390.0,576.0,239345.0,0.9771376047128622,6.3561076606958915,12.362533511963129,Brooklyn
150,2024,5580.0,248653.0,100.0,1316.0,1416.0,255649.0,0.9726343541339884,7.255591274253665,12.423813629221922,Brooklyn
150,2025,13169.0,261412.0,124.0,3330.0,3454.0,278035.0,0.9402125631665078,8.147288258706624,12.473852985775045,Brooklyn
151,2019,84694.0,817552.0,637.0,735114.0,735751.0,1637997.0,0.49911690924952856,13.508647025252118,13.614069788293298,Manhattan
151,2020,3769.0,510440.0,830.0,286397.0,287227.0,801436.0,0.6369067523794788,12.568028122879497,13.143028377847912,Manhattan
151,2021,3813.0,562070.0,970.0,344371.0,345341.0,911224.0,0.6168296708602934,12.752287613659224,13.23938167627962,Manhattan
151,2022,6940.0,642866.0,20.0,360289.0,360309.0,1010115.0,0.6364285254649223,12.794717275608223,13.3736915833681,Manhattan
151,2023,6920.0,708181.0,24.0,295331.0,295355.0,1010456.0,0.7008528822630574,12.595933301659295,13.470454989720551,Manhattan
151,2024,6196.0,717645.0,16.0,315069.0,315085.0,1038926.0,0.6907566082666138,12.660597722677004,13.483730296790695,Manhattan
151,2025,9272.0,671522.0,176.0,336311.0,336487.0,1017281.0,0.6601145602837367,12.72631479433402,13.417302056880828,Manhattan
152,2019,57540.0,554249.0,45118.0,81587.0,126705.0,738494.0,0.7505125295533884,11.749616828829707,13.225369323236967,Manhattan
152,2020,6276.0,406790.0,12712.0,30196.0,42908.0,455974.0,0.8921342006342466,10.66681356771732,12.91605236075017,Manhattan
152,2021,7296.0,416639.0,7596.0,31478.0,39074.0,463009.0,0.8998507588405409,10.57321256315158,12.939975418405796,Manhattan
152,2022,6733.0,484649.0,7264.0,31999.0,39263.0,530645.0,0.9133205815564077,10.57803787856365,13.091180196573944,Manhattan
152,2023,5049.0,529466.0,4618.0,21762.0,26380.0,560895.0,0.9439663395109602,10.180361426271306,13.179624230441648,Manhattan
152,2024,3581.0,541149.0,2828.0,29120.0,31948.0,576678.0,0.9383902281689261,10.37186486003728,13.20144993580511,Manhattan
152,2025,6972.0,529118.0,2014.0,50057.0,52071.0,588161.0,0.8996142212761472,10.860363450888991,13.178966748347575,Manhattan
153,2019,14713.0,217169.0,2876.0,1846.0,4722.0,236604.0,0.9178585315548342,8.459987717645458,12.288431131257123,Manhattan
153,2020,1619.0,206680.0,1155.0,880.0,2035.0,210334.0,0.9826276303403159,7.618251097876695,12.238926982401122,Manhattan
153,2021,1161.0,192523.0,934.0,813.0,1747.0,195431.0,0.985120067952372,7.465655310134056,12.167970906092227,Manhattan
153,2022,1248.0,192014.0,113.0,324.0,437.0,193699.0,0.9913009359883118,6.07993319509559,12.165323565018294,Manhattan
153,2023,781.0,212635.0,73.0,307.0,380.0,213796.0,0.9945695897023331,5.940171252720432,12.267332359750375,Manhattan
153,2024,1185.0,227783.0,34.0,688.0,722.0,229690.0,0.9916975053332753,6.582025138892826,12.336148700344824,Manhattan
153,2025,2496.0,233108.0,51.0,1988.0,2039.0,237643.0,0.9809167532811823,7.620214770574455,12.35925714446925,Manhattan
154,2019,1967.0,25699.0,402.0,447.0,849.0,28515.0,0.9012449587936174,6.744059186311348,10.154207359620441,Brooklyn
154,2020,315.0,15391.0,68.0,133.0,201.0,15907.0,0.9675614509335513,5.303304908059076,9.641538201979953,Brooklyn
154,2021,231.0,18429.0,93.0,154.0,247.0,18907.0,0.9747183582800021,5.5093883366279774,9.821680789832037,Brooklyn
154,2022,415.0,19443.0,50.0,286.0,336.0,20194.0,0.9628107358621373,5.817111159963204,9.875242387095826,Brooklyn
154,2023,206.0,22352.0,27.0,396.0,423.0,22981.0,0.9726295635524999,6.0473721790462776,10.014671081496743,Brooklyn
154,2024,253.0,25519.0,18.0,626.0,644.0,26416.0,0.9660433070866141,6.467698726104354,10.147178551737998,Brooklyn
154,2025,361.0,21940.0,21.0,687.0,708.0,23009.0,0.953539919162067,6.56244409369372,9.99606673382922,Brooklyn
155,2019,57015.0,638375.0,12542.0,4719.0,17261.0,712651.0,0.8957750708270948,9.75620490038669,13.366681163949945,Brooklyn
155,2020,8745.0,437928.0,3449.0,3059.0,6508.0,453181.0,0.9663423665158072,8.780787468338929,12.98980979228448,Brooklyn
155,2021,6719.0,559907.0,2440.0,3101.0,5541.0,572167.0,0.9785726894420684,8.61993026886735,13.235525977491374,Brooklyn
155,2022,12559.0,576197.0,196.0,951.0,1147.0,589903.0,0.9767656716443212,7.044905117129371,13.2642048950935,Brooklyn
155,2023,8299.0,620272.0,139.0,1171.0,1310.0,629881.0,0.9847447374980354,7.177782416195197,13.33791337049374,Brooklyn
155,2024,10177.0,657816.0,83.0,4175.0,4258.0,672251.0,0.9785273655226991,8.356554845453426,13.396680535943867,Brooklyn
155,2025,18005.0,678187.0,186.0,10350.0,10536.0,706728.0,0.9596152975402135,9.262553243423117,13.427178340103053,Brooklyn
156,2019,34131.0,210133.0,611.0,169.0,780.0,245044.0,0.8575317085911102,6.659293919683638,12.255495942562023,Staten Island
156,2020,16932.0,187603.0,495.0,222.0,717.0,205252.0,0.9140130181435504,6.57507584059962,12.142083306897614,Staten Island
156,2021,9718.0,233633.0,368.0,84.0,452.0,243803.0,0.9582859931994274,6.113682179832232,12.361506787082236,Staten Island
156,2022,18844.0,244173.0,4.0,58.0,62.0,263079.0,0.9281356550693898,4.127134385045092,12.405632269435404,Staten Island
156,2023,34068.0,297499.0,0.0,17.0,17.0,331584.0,0.8972055346458213,2.833213344056216,12.603166142617635,Staten Island
156,2024,33904.0,317610.0,1.0,41.0,42.0,351556.0,0.9034407036147868,3.7376696182833684,12.668579494005535,Staten Island
156,2025,34438.0,347190.0,4.0,127.0,131.0,381759.0,0.9094481073137765,4.875197323201151,12.757627459510234,Staten Island
157,2019,60632.0,582239.0,4868.0,7138.0,12006.0,654877.0,0.8890814610988017,9.393161803811788,13.274636295339702,Queens
157,2020,5917.0,375167.0,1380.0,3012.0,4392.0,385476.0,0.973256441386753,8.387539983189367,12.835126539154421,Queens
157,2021,3635.0,463890.0,852.0,2093.0,2945.0,470470.0,0.986013986013986,7.987864096085687,13.047402734137586,Queens
157,2022,4359.0,595222.0,649.0,2866.0,3515.0,603096.0,0.9869440354437767,8.164794804244766,13.29668972418352,Queens
157,2023,5410.0,706376.0,955.0,2784.0,3739.0,715525.0,0.9872135844310121,8.226573474977114,13.467902952609784,Queens
157,2024,6471.0,761591.0,1829.0,6935.0,8764.0,776826.0,0.9803881435482334,9.078407700715356,13.543164945162578,Queens
157,2025,7606.0,817490.0,2206.0,18997.0,21203.0,846299.0,0.965958839606333,9.96189796008255,13.613993949262827,Queens
158,2019,145967.0,1604598.0,22.0,840940.0,840962.0,2591527.0,0.6191708594971227,13.642301753629845,14.288383815884364,Manhattan
158,2020,1520.0,639108.0,19.0,182516.0,182535.0,823163.0,0.7764051591240131,12.11469721443901,13.367828733162908,Manhattan
158,2021,3943.0,1057071.0,24.0,192963.0,192987.0,1254001.0,0.842958657927705,12.17037810810545,13.871012433835844,Manhattan
158,2022,9402.0,1472546.0,7.0,297052.0,297059.0,1779007.0,0.8277347981205245,12.601686051254555,14.202503433408733,Manhattan
158,2023,11981.0,1482323.0,0.0,327847.0,327847.0,1822151.0,0.8135017350373268,12.700302315123745,14.209121009808747,Manhattan
158,2024,7989.0,1441150.0,41.0,401787.0,401828.0,1850967.0,0.7785930273203142,12.903779415346136,14.18095196394312,Manhattan
158,2025,6534.0,1367023.0,3.0,447235.0,447238.0,1820795.0,0.7507835862906038,13.01084617037938,14.128145940729139,Manhattan
159,2019,102866.0,914688.0,22898.0,7809.0,30707.0,1048261.0,0.872576581595614,10.332245920613584,13.726338302502972,Bronx
159,2020,16345.0,832286.0,10449.0,8772.0,19221.0,867852.0,0.9590183579688702,9.863758710307131,13.63193141073485,Bronx
159,2021,12670.0,839457.0,5696.0,5593.0,11289.0,863416.0,0.9722509196030651,9.331584079261546,13.640510533223035,Bronx
159,2022,14360.0,864370.0,1782.0,1900.0,3682.0,882412.0,0.9795537685344261,8.211211361793023,13.669756196858037,Bronx
159,2023,11264.0,986964.0,1136.0,2202.0,3338.0,1001566.0,0.9854208309786874,8.11312710422178,13.802388843586286,Bronx
159,2024,11359.0,1059437.0,601.0,5411.0,6012.0,1076808.0,0.9838680619014718,8.701512750872865,13.873248192912174,Bronx
159,2025,20109.0,1111661.0,587.0,14866.0,15453.0,1147223.0,0.9690016675049228,9.645558438233694,13.921365851199486,Bronx
160,2019,50661.0,441584.0,3941.0,2306.0,6247.0,498492.0,0.8858396925126181,8.73985662749357,12.998123541404574,Queens
160,2020,5330.0,296679.0,1130.0,981.0,2111.0,304120.0,0.9755326844666579,7.65491704784832,12.600406025209786,Queens
160,2021,3360.0,367886.0,955.0,1004.0,1959.0,373205.0,0.9857477793705872,7.580189417944541,12.815528386549829,Queens
160,2022,3992.0,431068.0,394.0,661.0,1055.0,436115.0,0.988427364341974,6.961296045910167,12.974021129262903,Queens
160,2023,3757.0,475107.0,146.0,817.0,963.0,479827.0,0.9901631212916322,6.870053411798126,13.071295320806737,Queens
160,2024,5609.0,515100.0,131.0,2335.0,2466.0,523175.0,0.9845653939886271,7.81035268372429,13.152116335553677,Queens
160,2025,7134.0,554095.0,241.0,7909.0,8150.0,569379.0,0.9731567198649757,9.005773206234908,13.225091431172785,Queens
161,2019,371595.0,2943869.0,354.0,3432538.0,3432892.0,6748356.0,0.4362349881956435,15.048913612579986,14.895235260558263,Manhattan
161,2020,21323.0,1158366.0,291.0,938598.0,938889.0,2118578.0,0.5467658023447803,13.752452540340325,13.962520949354115,Manhattan
161,2021,14975.0,1573100.0,308.0,1079610.0,1079918.0,2667993.0,0.5896192381314344,13.892395670291958,14.268558752810597,Manhattan
161,2022,28746.0,2628166.0,10.0,1552267.0,1552277.0,4209189.0,0.6243877383505468,14.255233443181195,14.781796822497387,Manhattan
161,2023,31864.0,2910858.0,3.0,1730482.0,1730485.0,4673207.0,0.622882316148204,14.363912274004944,14.883958441050149,Manhattan
161,2024,22645.0,2804107.0,144.0,1862219.0,1862363.0,4689115.0,0.5980034612074986,14.43735666948342,14.846595686180306,Manhattan
161,2025,25070.0,2819208.0,64.0,1946063.0,1946127.0,4790405.0,0.5885114097868552,14.481351801674665,14.85196655240442,Manhattan
162,2019,267045.0,2321151.0,318.0,3030817.0,3031135.0,5619331.0,0.4130653631188481,14.92444769480393,14.657573741304967,Manhattan
162,2020,25973.0,940460.0,286.0,824457.0,824743.0,1791176.0,0.5250516978789354,13.622827101634378,13.754124396249926,Manhattan
162,2021,15257.0,1243100.0,307.0,944878.0,945185.0,2203542.0,0.5641371936636561,13.75913595451175,14.033118817779807,Manhattan
162,2022,23637.0,1783579.0,8.0,1275905.0,1275913.0,3083129.0,0.5784963911662471,14.059172558744205,14.3941325777258,Manhattan
162,2023,23357.0,1926061.0,2.0,1329137.0,1329139.0,3278557.0,0.5874721714461576,14.10004192214347,14.47098754269744,Manhattan
