zone,year,fhv,fhvhv,green,yellow,total,non_green_total,aggregator_share,log_fhvhv,log_green,log_yellow,post_covid,borough,outer_borough,green_turf
137,2019,191088.0,1600195.0,1201.0,991642.0,2784126.0,2782925.0,0.5750047162607688,14.285636054783856,7.0909098220799835,13.807117434034815,0,Manhattan,0,1
137,2020,16261.0,885346.0,1458.0,379867.0,1282932.0,1281474.0,0.690880969883119,13.69373380803692,7.284820912568604,12.847576470438273,0,Manhattan,0,1
137,2021,16112.0,1062760.0,1393.0,465351.0,1545616.0,1544223.0,0.6882166630078687,13.87637985572746,7.239214973779806,13.050547238531715,1,Manhattan,0,1
137,2022,31627.0,1230748.0,15.0,479118.0,1741508.0,1741493.0,0.7067200384957045,14.023132672593736,2.70805020110221,13.079702192610046,1,Manhattan,0,1
137,2023,28560.0,1349126.0,4.0,402632.0,1780322.0,1780318.0,0.7578005727066738,14.114967533348535,1.3862943611198906,12.905778272387366,1,Manhattan,0,1
137,2024,20619.0,1325786.0,18.0,421436.0,1767859.0,1767841.0,0.7499464035509981,14.097516049071583,2.8903717578961645,12.951423206223977,1,Manhattan,0,1
137,2025,30953.0,1237275.0,190.0,474017.0,1742435.0,1742245.0,0.7101613148552586,14.028421938712235,5.247024072160486,13.068998465012983,1,Manhattan,0,1
138,2019,335735.0,3972125.0,589.0,2143893.0,6452342.0,6451753.0,0.6156660058126838,15.194811773944066,6.3784261836515865,14.57813389321103,0,Queens,1,1
138,2020,17629.0,1252149.0,115.0,402037.0,1671930.0,1671815.0,0.7489758137114454,14.040371833145766,4.74493212836325,12.90429940316675,0,Queens,1,1
138,2021,12065.0,2002341.0,188.0,673773.0,2688367.0,2688179.0,0.744868924279224,14.50982755402318,5.236441962829949,13.42064853791396,1,Queens,1,1
138,2022,22416.0,3821648.0,289.0,1072288.0,4916641.0,4916352.0,0.7773340883647062,15.156192301163227,5.666426688112432,13.885305241247549,1,Queens,1,1
138,2023,44589.0,4372744.0,180.0,1282331.0,5699844.0,5699664.0,0.7671932942012021,15.290901287634128,5.19295685089021,14.064190073464978,1,Queens,1,1
138,2024,46415.0,4736122.0,153.0,1261607.0,6044297.0,6044144.0,0.7835885445482437,15.370729215349327,5.030437921392435,14.047896863125402,1,Queens,1,1
138,2025,46766.0,4921420.0,128.0,1225161.0,6193475.0,6193347.0,0.7946301087279625,15.40910766471254,4.852030263919617,14.018582821896414,1,Queens,1,1
139,2019,26720.0,309275.0,5022.0,3195.0,344212.0,339190.0,0.9118045932957929,12.641986127731032,8.52158353971753,8.069342366811636,0,Queens,1,1
139,2020,2836.0,266189.0,1905.0,2098.0,273028.0,271123.0,0.9818016177159444,12.491961861775309,7.552237287560802,7.6487397889562425,0,Queens,1,1
139,2021,3027.0,332225.0,1296.0,2379.0,338927.0,337631.0,0.9839884370807183,12.713567729199708,7.16703787691222,7.774435510302958,1,Queens,1,1
139,2022,5862.0,371906.0,39.0,809.0,378616.0,378577.0,0.9823787498976431,12.826396413152205,3.6635616461296463,6.695798917058491,1,Queens,1,1
139,2023,3283.0,421663.0,22.0,1198.0,426166.0,426144.0,0.9894847750994968,12.951961695785666,3.091042453358316,7.088408778675395,1,Queens,1,1
139,2024,7504.0,451987.0,40.0,2140.0,461671.0,461631.0,0.9791088553411708,13.021408697338813,3.6888794541139363,7.668561108015897,1,Queens,1,1
139,2025,10656.0,497554.0,127.0,5330.0,513667.0,513540.0,0.9688709740234451,13.117459372404019,4.844187086458591,8.58110651715989,1,Queens,1,1
140,2019,178438.0,1613904.0,1488.0,1495479.0,3289309.0,3287821.0,0.4908734386695626,14.294166646489149,7.305188215393037,14.217957114827168,0,Manhattan,0,1
140,2020,13236.0,962724.0,1807.0,570406.0,1548173.0,1546366.0,0.6225718878971731,13.777522045340012,7.499423290592229,13.254103666960981,0,Manhattan,0,1
140,2021,13292.0,1035575.0,2137.0,691432.0,1742436.0,1740299.0,0.5950557921368684,13.850467385973307,7.667158255319148,13.446520088302893,1,Manhattan,0,1
140,2022,25056.0,1265617.0,11.0,790554.0,2081238.0,2081227.0,0.6081109845297991,14.05107030826941,2.3978952727983707,13.580489244494006,1,Manhattan,0,1
140,2023,23311.0,1403755.0,2.0,735966.0,2163034.0,2163032.0,0.6489756046142637,14.154661346916248,0.6931471805599453,13.508939200991787,1,Manhattan,0,1
140,2024,20648.0,1408190.0,21.0,781560.0,2210419.0,2210398.0,0.6370753140384673,14.157815749777932,3.044522437723423,13.569047201328447,1,Manhattan,0,1
140,2025,29270.0,1354928.0,309.0,836603.0,2221110.0,2220801.0,0.610107794439934,14.119258874352777,5.733341276897746,13.637104923926909,1,Manhattan,0,1
141,2019,185041.0,1793418.0,620.0,1949869.0,3928948.0,3928328.0,0.45653468854942864,14.399633854251322,6.429719478039138,14.483272748796107,0,Manhattan,0,1
141,2020,7156.0,918059.0,548.0,681677.0,1607440.0,1606892.0,0.5713258887342771,13.730016937689895,6.306275286948016,13.43231121760024,0,Manhattan,0,1
141,2021,7614.0,1150199.0,587.0,899600.0,2058000.0,2057413.0,0.5590510996090722,13.955445528847397,6.375024819828097,13.709705499067297,1,Manhattan,0,1
141,2022,13762.0,1456937.0,18.0,1019967.0,2490684.0,2490666.0,0.5849588021838336,14.191846844709199,2.8903717578961645,13.83528083179591,1,Manhattan,0,1
141,2023,16573.0,1572135.0,2.0,887465.0,2476175.0,2476173.0,0.6349051540421449,14.267945126146591,0.6931471805599453,13.696124362934345,1,Manhattan,0,1
141,2024,13202.0,1561751.0,30.0,903914.0,2478897.0,2478867.0,0.6300261369407879,14.261318185662958,3.4011973816621555,13.714489502105545,1,Manhattan,0,1
141,2025,15107.0,1520982.0,124.0,948714.0,2484927.0,2484803.0,0.6121137168620611,14.234866736851878,4.820281565605037,13.762862662308029,1,Manhattan,0,1
142,2019,174152.0,1773691.0,334.0,2521612.0,4469789.0,4469455.0,0.3968472666130434,14.388573244041998,5.811140992976701,14.740408937517623,0,Manhattan,0,1
142,2020,4760.0,840151.0,307.0,740760.0,1585978.0,1585671.0,0.5298394181390718,13.641336916569022,5.726847747587197,13.515431965175942,0,Manhattan,0,1
142,2021,6130.0,1115413.0,366.0,979569.0,2101478.0,2101112.0,0.5308679404048904,13.924735297881327,5.902633333401366,13.794867957989798,1,Manhattan,0,1
142,2022,15136.0,1521280.0,24.0,1281544.0,2817984.0,2817960.0,0.5398515237973569,14.235062643713912,3.1780538303479458,14.063576158960787,1,Manhattan,0,1
142,2023,17441.0,1687411.0,1.0,1230965.0,2935818.0,2935817.0,0.5747670920905492,14.33870595959724,0.0,14.023308972593421,1,Manhattan,0,1
142,2024,12629.0,1661404.0,44.0,1281705.0,2955782.0,2955738.0,0.5620944752207402,14.32317358599225,3.784189633918261,14.0637017807792,1,Manhattan,0,1
142,2025,14702.0,1566177.0,112.0,1286358.0,2867349.0,2867237.0,0.5462321391639408,14.26414817596576,4.718498871295094,14.06732552762011,1,Manhattan,0,1
143,2019,136944.0,1316316.0,283.0,978523.0,2432066.0,2431783.0,0.5412966535254173,14.090347483623374,5.645446897643238,13.793799570907376,0,Manhattan,0,1
143,2020,2921.0,710258.0,245.0,314922.0,1028346.0,1028101.0,0.690844576554249,13.473383563292563,5.501258210544727,12.660080268097493,0,Manhattan,0,1
143,2021,3997.0,895238.0,316.0,405537.0,1305088.0,1304772.0,0.6861260051564565,13.70484488369377,5.755742213586912,12.912967393751078,1,Manhattan,0,1
143,2022,11150.0,1139124.0,10.0,474118.0,1624402.0,1624392.0,0.7012617644016962,13.94577010393126,2.302585092994046,13.069211514843191,1,Manhattan,0,1
143,2023,16097.0,1228202.0,3.0,400396.0,1644698.0,1644695.0,0.7467658137223011,14.021061869275394,1.0986122886681098,12.900209336363313,1,Manhattan,0,1
143,2024,10777.0,1209181.0,11.0,444108.0,1664077.0,1664066.0,0.7266424528834794,14.00545382889598,2.3978952727983707,13.003823055078763,1,Manhattan,0,1
143,2025,12871.0,1158000.0,98.0,482680.0,1653649.0,1653551.0,0.7003110276006002,13.962204937115077,4.584967478670572,13.087109187187536,1,Manhattan,0,1
144,2019,193927.0,1931176.0,110.0,815293.0,2940506.0,2940396.0,0.6567741215809028,14.473639701741968,4.700480365792417,13.611302836817504,0,Manhattan,0,1
144,2020,5138.0,835517.0,159.0,189222.0,1030036.0,1029877.0,0.8112784342207856,13.635805973908132,5.0689042022202315,12.150676207909795,0,Manhattan,0,1
144,2021,6427.0,1227528.0,149.0,229182.0,1463286.0,1463137.0,0.838969966585494,14.020512948981287,5.003946305945459,12.342271726707349,1,Manhattan,0,1
144,2022,12734.0,1689624.0,8.0,322315.0,2024681.0,2024673.0,0.8345169812606776,14.34001657693865,2.0794415416798357,12.68328460721078,1,Manhattan,0,1
144,2023,17291.0,1807258.0,3.0,333997.0,2158549.0,2158546.0,0.837257116596079,14.407321337467769,1.0986122886681098,12.71888728988257,1,Manhattan,0,1
144,2024,12713.0,1745181.0,136.0,409420.0,2167450.0,2167314.0,0.8052275766224922,14.372368833167974,4.912654885736052,12.922496802994612,1,Manhattan,0,1
144,2025,13096.0,1644059.0,19.0,490110.0,2147284.0,2147265.0,0.7656525859640054,14.31267874203216,2.9444389791664403,13.102385134688664,1,Manhattan,0,1
145,2019,140215.0,1552062.0,49908.0,72451.0,1814636.0,1764728.0,0.8794907770489276,14.255094927380991,10.817936589530913,11.190665750276072,0,Queens,1,1
145,2020,4967.0,897665.0,7309.0,16930.0,926871.0,919562.0,0.9761875762591321,13.707552226458473,8.896861744480391,9.736842475127181,0,Queens,1,1
145,2021,3849.0,1213951.0,2132.0,14065.0,1233997.0,1231865.0,0.9854578220827769,14.009390887348776,7.664815785285735,9.551444720923957,1,Queens,1,1
145,2022,9777.0,1672316.0,2036.0,19379.0,1703508.0,1701472.0,0.9828642493088338,14.329720049984749,7.618742377670413,9.87194528452625,1,Queens,1,1
145,2023,16634.0,1843874.0,1624.0,16797.0,1878929.0,1877305.0,0.9821920252702677,14.42737935104609,7.392647520721623,9.728955578017002,1,Queens,1,1
145,2024,16180.0,1971367.0,905.0,27007.0,2015459.0,2014554.0,0.9785625006825333,14.494237768700337,6.807934943699926,10.203851370643852,1,Queens,1,1
